version,version_id,name,star,use,own,use_rate,own_rate,collection,rank_class
v5.0(Phase I),38,Gaming,4,723,82017,0.9,97.0,-,f
v5.0(Phase I),38,Fischl,4,5817,81711,7.1,96.7,-,b
v5.0(Phase I),38,Kachina,4,1917,81540,2.4,96.5,-,f
v5.0(Phase I),38,Layla,4,4320,81069,5.3,95.9,-,b
v5.0(Phase I),38,Xinyan,4,33,80985,0.1,95.8,-,f
v5.0(Phase I),38,Thoma,4,2280,80820,2.8,95.6,-,f
v5.0(Phase I),38,Diona,4,1422,80772,1.8,95.5,-,f
v5.0(Phase I),38,Sucrose,4,981,80451,1.2,95.2,-,f
v5.0(Phase I),38,Yaoyao,4,2262,80304,2.8,95.0,-,f
v5.0(Phase I),38,Kujou Sara,4,2055,80211,2.6,94.9,-,f
v5.0(Phase I),38,Razor,4,24,80187,0.1,94.9,-,f
v5.0(Phase I),38,Kaedehara Kazuha,5,59430,80076,74.2,94.7,-,s1
v5.0(Phase I),38,Kuki Shinobu,4,28161,79887,35.3,94.5,-,s
v5.0(Phase I),38,Dori,4,93,79506,0.1,94.0,-,f
v5.0(Phase I),38,Chongyun,4,30,78354,0.1,92.7,-,f
v5.0(Phase I),38,Tighnari,5,7008,78078,9.0,92.4,-,b
v5.0(Phase I),38,Furina,5,63507,77712,81.7,91.9,-,s1
v5.0(Phase I),38,Sayu,4,90,77565,0.1,91.7,-,f
v5.0(Phase I),38,Shikanoin Heizou,4,162,77469,0.2,91.6,-,f
v5.0(Phase I),38,Yun Jin,4,951,77388,1.2,91.5,-,f
v5.0(Phase I),38,Candace,4,117,76941,0.2,91.0,-,f
v5.0(Phase I),38,Mona,5,2568,76431,3.4,90.4,-,f
v5.0(Phase I),38,Jean,5,4671,75756,6.2,89.6,-,b
v5.0(Phase I),38,Keqing,5,2004,75114,2.7,88.9,-,f
v5.0(Phase I),38,Nahida,5,43731,75081,58.2,88.8,-,s
v5.0(Phase I),38,Charlotte,4,7071,73356,9.6,86.8,-,b
v5.0(Phase I),38,Diluc,5,819,73344,1.1,86.8,-,f
v5.0(Phase I),38,Qiqi,5,240,72582,0.3,85.9,-,f
v5.0(Phase I),38,Kaveh,4,192,71226,0.3,84.3,-,f
v5.0(Phase I),38,Mika,4,324,70290,0.5,83.1,-,f
v5.0(Phase I),38,Dehya,5,4317,66552,6.5,78.7,-,b
v5.0(Phase I),38,Yelan,5,38088,64770,58.8,76.6,-,s
v5.0(Phase I),38,Raiden Shogun,5,21174,61164,34.6,72.3,-,a
v5.0(Phase I),38,Zhongli,5,44085,60849,72.4,72.0,-,s1
v5.0(Phase I),38,Chevreuse,4,3864,60384,6.4,71.4,-,b
v5.0(Phase I),38,Neuvillette,5,38625,57063,67.7,67.5,-,s
v5.0(Phase I),38,Sethos,4,21,47781,0.1,56.5,-,f
v5.0(Phase I),38,Ayaka,5,2499,41664,6.0,49.3,-,b
v5.0(Phase I),38,Hu Tao,5,9429,37386,25.2,44.2,-,a
v5.0(Phase I),38,Sangonomiya Kokomi,5,4830,35250,13.7,41.7,-,b
v5.0(Phase I),38,Yae Miko,5,9069,34851,26.0,41.2,-,a
v5.0(Phase I),38,Arlecchino,5,21789,34839,62.5,41.2,-,s
v5.0(Phase I),38,Alhaitham,5,13848,32556,42.5,38.5,-,s
v5.0(Phase I),38,Navia,5,7329,32247,22.7,38.1,-,a
v5.0(Phase I),38,Wanderer,5,4056,32139,12.6,38.0,-,b
v5.0(Phase I),38,Xianyun,5,5700,30360,18.8,35.9,-,b
v5.0(Phase I),38,Venti,5,960,29100,3.3,34.4,-,f
v5.0(Phase I),38,Nilou,5,1722,26889,6.4,31.8,-,b
v5.0(Phase I),38,Ganyu,5,795,26682,3.0,31.6,-,f
v5.0(Phase I),38,Xiao,5,3222,25923,12.4,30.7,-,b
v5.0(Phase I),38,Yoimiya,5,2469,25905,9.5,30.6,-,b
v5.0(Phase I),38,Tartaglia,5,5223,24288,21.5,28.7,-,a
v5.0(Phase I),38,Mualani,5,6741,23364,28.9,27.6,-,a
v5.0(Phase I),38,Baizhu,5,11976,22611,53.0,26.7,-,s
v5.0(Phase I),38,Kamisato Ayato,5,1599,21345,7.5,25.2,-,b
v5.0(Phase I),38,Clorinde,5,4149,20505,20.2,24.3,-,a
v5.0(Phase I),38,Aloy,5,0,20460,0.0,24.2,-,f
v5.0(Phase I),38,Shenhe,5,1383,17517,7.9,20.7,-,b
v5.0(Phase I),38,Klee,5,1005,16239,6.2,19.2,-,b
v5.0(Phase I),38,Cyno,5,813,15012,5.4,17.8,-,b
v5.0(Phase I),38,Eula,5,420,13473,3.1,15.9,-,f
v5.0(Phase I),38,Emilie,5,3534,11829,29.9,14.0,-,a
v5.0(Phase I),38,Lyney,5,1311,11763,11.1,13.9,-,b
v5.0(Phase I),38,Arataki Itto,5,462,10821,4.3,12.8,-,f
v5.0(Phase I),38,Wriothesley,5,2661,10701,24.9,12.7,-,a
v5.0(Phase I),38,Albedo,5,369,9858,3.7,11.7,-,f
v5.0(Phase I),38,Sigewinne,5,1542,9624,16.0,11.4,-,b
v5.0(Phase I),38,Chiori,5,1788,6936,25.8,8.2,-,a
v5.1(Phase I),39,Lisa,4,54,83133,0.1,100.0,-,f
v5.1(Phase I),39,Kaeya,4,183,83133,0.2,100.0,-,f
v5.1(Phase I),39,Ambor,4,51,83133,0.1,100.0,-,f
v5.1(Phase I),39,Collei,4,210,83133,0.3,100.0,-,f
v5.1(Phase I),39,Barbara,4,558,83133,0.7,100.0,-,f
v5.1(Phase I),39,Noelle,4,3603,83133,4.3,100.0,-,f
v5.1(Phase I),39,Xiangling,4,28614,83133,34.4,100.0,-,a
v5.1(Phase I),39,Gorou,4,2877,82473,3.5,99.9,-,f
v5.1(Phase I),39,Bennett,4,53895,82968,65.0,99.9,-,s
v5.1(Phase I),39,Lynette,4,321,83031,0.4,99.9,-,f
v5.1(Phase I),39,Xingqiu,4,24870,82992,30.0,99.9,-,a
v5.1(Phase I),39,Kachina,4,1575,82251,1.9,98.9,-,f
v5.1(Phase I),39,Kirara,4,690,82242,0.8,98.9,-,f
v5.1(Phase I),39,Rosaria,4,387,82191,0.5,98.9,-,f
v5.1(Phase I),39,Yanfei,4,234,81816,0.3,98.4,-,f
v5.1(Phase I),39,Beidou,4,1152,81696,1.4,98.3,-,f
v5.1(Phase I),39,Dori,4,78,81735,0.1,98.3,-,f
v5.1(Phase I),39,Freminet,4,69,81702,0.1,98.3,-,f
v5.1(Phase I),39,Faruzan,4,7134,81597,8.7,98.2,-,b
v5.1(Phase I),39,Kujou Sara,4,3546,81381,4.4,97.9,-,f
v5.1(Phase I),39,Thoma,4,4281,81291,5.3,97.8,-,b
v5.1(Phase I),39,Ningguang,4,765,81189,0.9,97.7,-,f
v5.1(Phase I),39,Fischl,4,5874,80853,7.3,97.3,-,b
v5.1(Phase I),39,Gaming,4,618,80814,0.8,97.2,-,f
v5.1(Phase I),39,Candace,4,213,80445,0.3,96.8,-,f
v5.1(Phase I),39,Xinyan,4,30,80133,0.1,96.4,-,f
v5.1(Phase I),39,Diona,4,1068,80064,1.3,96.3,-,f
v5.1(Phase I),39,Sucrose,4,618,79995,0.8,96.2,-,f
v5.1(Phase I),39,Layla,4,2568,79944,3.2,96.2,-,f
v5.1(Phase I),39,Kuki Shinobu,4,18405,79599,23.1,95.7,-,a
v5.1(Phase I),39,Yaoyao,4,1332,79452,1.7,95.6,-,f
v5.1(Phase I),39,Razor,4,51,79413,0.1,95.5,-,f
v5.1(Phase I),39,Kaedehara Kazuha,5,55704,79080,70.4,95.1,-,s1
v5.1(Phase I),39,Tighnari,5,4089,78483,5.2,94.4,-,b
v5.1(Phase I),39,Chongyun,4,78,78141,0.1,94.0,-,f
v5.1(Phase I),39,Furina,5,69585,77775,89.5,93.6,-,s1
v5.1(Phase I),39,Yun Jin,4,885,77487,1.1,93.2,-,f
v5.1(Phase I),39,Shikanoin Heizou,4,159,77361,0.2,93.1,-,f
v5.1(Phase I),39,Sayu,4,114,77109,0.1,92.8,-,f
v5.1(Phase I),39,Jean,5,3930,76938,5.1,92.5,-,b
v5.1(Phase I),39,Mona,5,1788,76722,2.3,92.3,-,f
v5.1(Phase I),39,Keqing,5,2625,76350,3.4,91.8,-,f
v5.1(Phase I),39,Nahida,5,31128,75261,41.4,90.5,-,s
v5.1(Phase I),39,Diluc,5,537,74700,0.7,89.9,-,f
v5.1(Phase I),39,Charlotte,4,5412,74553,7.3,89.7,-,b
v5.1(Phase I),39,Qiqi,5,225,74406,0.3,89.5,-,f
v5.1(Phase I),39,Chevreuse,4,7320,72060,10.2,86.7,-,b
v5.1(Phase I),39,Kaveh,4,207,71037,0.3,85.4,-,f
v5.1(Phase I),39,Mika,4,468,70356,0.7,84.6,-,f
v5.1(Phase I),39,Dehya,5,4098,69576,5.9,83.7,-,b
v5.1(Phase I),39,Raiden Shogun,5,19893,66930,29.7,80.5,-,a
v5.1(Phase I),39,Yelan,5,29766,65244,45.6,78.5,-,s
v5.1(Phase I),39,Zhongli,5,52545,63858,82.3,76.8,-,s1
v5.1(Phase I),39,Neuvillette,5,45600,58443,78.0,70.3,-,s1
v5.1(Phase I),39,Xilonen,5,46239,56511,81.8,68.0,-,s1
v5.1(Phase I),39,Sethos,4,18,49947,0.1,60.1,-,f
v5.1(Phase I),39,Ayaka,5,3765,43248,8.7,52.0,-,b
v5.1(Phase I),39,Sangonomiya Kokomi,5,5019,38190,13.1,45.9,-,b
v5.1(Phase I),39,Yae Miko,5,7107,37881,18.8,45.6,-,b
v5.1(Phase I),39,Hu Tao,5,6216,37686,16.5,45.3,-,b
v5.1(Phase I),39,Arlecchino,5,18447,35829,51.5,43.1,-,s
v5.1(Phase I),39,Alhaitham,5,8850,33921,26.1,40.8,-,a
v5.1(Phase I),39,Navia,5,19101,33174,57.6,39.9,-,s
v5.1(Phase I),39,Xianyun,5,5442,33171,16.4,39.9,-,b
v5.1(Phase I),39,Wanderer,5,3579,32505,11.0,39.1,-,b
v5.1(Phase I),39,Venti,5,645,32463,2.0,39.0,-,f
v5.1(Phase I),39,Ganyu,5,909,30567,3.0,36.8,-,f
v5.1(Phase I),39,Nilou,5,1638,28641,5.7,34.5,-,b
v5.1(Phase I),39,Yoimiya,5,1299,27501,4.7,33.1,-,f
v5.1(Phase I),39,Xiao,5,3696,26985,13.7,32.5,-,b
v5.1(Phase I),39,Tartaglia,5,2997,25749,11.6,31.0,-,b
v5.1(Phase I),39,Aloy,5,210,25215,0.8,30.3,-,f
v5.1(Phase I),39,Baizhu,5,9525,25215,37.8,30.3,-,s
v5.1(Phase I),39,Kamisato Ayato,5,1329,22692,5.9,27.3,-,b
v5.1(Phase I),39,Kinich,5,6897,21933,31.4,26.4,-,a
v5.1(Phase I),39,Clorinde,5,3180,21594,14.7,26.0,-,b
v5.1(Phase I),39,Mualani,5,3276,20523,16.0,24.7,-,b
v5.1(Phase I),39,Shenhe,5,2412,20268,11.9,24.4,-,b
v5.1(Phase I),39,Klee,5,531,18093,2.9,21.8,-,f
v5.1(Phase I),39,Cyno,5,792,15828,5.0,19.0,-,b
v5.1(Phase I),39,Eula,5,573,15213,3.8,18.3,-,f
v5.1(Phase I),39,Emilie,5,3891,13143,29.6,15.8,-,a
v5.1(Phase I),39,Arataki Itto,5,1833,12780,14.3,15.4,-,b
v5.1(Phase I),39,Albedo,5,1257,12180,10.3,14.7,-,b
v5.1(Phase I),39,Lyney,5,939,12024,7.8,14.5,-,b
v5.1(Phase I),39,Wriothesley,5,2523,11097,22.7,13.3,-,a
v5.1(Phase I),39,Sigewinne,5,1596,9996,16.0,12.0,-,b
v5.1(Phase I),39,Chiori,5,4587,9606,47.8,11.6,-,s
v5.1(Phase II),40,Lisa,4,66,80802,0.1,100.0,-,f
v5.1(Phase II),40,Kaeya,4,174,80802,0.2,100.0,-,f
v5.1(Phase II),40,Ambor,4,258,80802,0.3,100.0,-,f
v5.1(Phase II),40,Collei,4,921,80802,1.1,100.0,-,f
v5.1(Phase II),40,Barbara,4,567,80802,0.7,100.0,-,f
v5.1(Phase II),40,Noelle,4,750,80802,0.9,100.0,-,f
v5.1(Phase II),40,Xiangling,4,24543,80802,30.4,100.0,-,a
v5.1(Phase II),40,Kachina,4,1044,80046,1.3,99.9,-,f
v5.1(Phase II),40,Candace,4,195,80469,0.2,99.9,-,f
v5.1(Phase II),40,Bennett,4,46701,80604,57.9,99.9,-,s
v5.1(Phase II),40,Lynette,4,369,80748,0.5,99.9,-,f
v5.1(Phase II),40,Xingqiu,4,25221,80754,31.2,99.9,-,a
v5.1(Phase II),40,Kirara,4,1008,79824,1.3,98.8,-,f
v5.1(Phase II),40,Rosaria,4,306,79809,0.4,98.8,-,f
v5.1(Phase II),40,Gorou,4,1338,79776,1.7,98.7,-,f
v5.1(Phase II),40,Yanfei,4,315,79416,0.4,98.3,-,f
v5.1(Phase II),40,Kuki Shinobu,4,23700,78987,30.0,97.8,-,a
v5.1(Phase II),40,Dori,4,69,79005,0.1,97.8,-,f
v5.1(Phase II),40,Faruzan,4,8112,78939,10.3,97.7,-,b
v5.1(Phase II),40,Thoma,4,4197,78672,5.3,97.4,-,b
v5.1(Phase II),40,Freminet,4,39,78714,0.1,97.4,-,f
v5.1(Phase II),40,Beidou,4,813,78636,1.0,97.3,-,f
v5.1(Phase II),40,Kujou Sara,4,5043,78540,6.4,97.2,-,b
v5.1(Phase II),40,Ningguang,4,261,78327,0.3,96.9,-,f
v5.1(Phase II),40,Gaming,4,405,78120,0.5,96.7,-,f
v5.1(Phase II),40,Fischl,4,12831,77901,16.5,96.4,-,b
v5.1(Phase II),40,Xinyan,4,30,77514,0.1,95.9,-,f
v5.1(Phase II),40,Layla,4,3855,77034,5.0,95.3,-,b
v5.1(Phase II),40,Razor,4,45,76755,0.1,95.0,-,f
v5.1(Phase II),40,Sucrose,4,612,76686,0.8,94.9,-,f
v5.1(Phase II),40,Diona,4,1908,76692,2.5,94.9,-,f
v5.1(Phase II),40,Yaoyao,4,1662,76407,2.2,94.6,-,f
v5.1(Phase II),40,Kaedehara Kazuha,5,51270,75876,67.6,93.9,-,s
v5.1(Phase II),40,Tighnari,5,12702,75615,16.8,93.6,-,b
v5.1(Phase II),40,Chongyun,4,51,74781,0.1,92.5,-,f
v5.1(Phase II),40,Nahida,5,41217,74367,55.4,92.0,-,s
v5.1(Phase II),40,Yun Jin,4,669,74043,0.9,91.6,-,f
v5.1(Phase II),40,Sayu,4,96,73911,0.1,91.5,-,f
v5.1(Phase II),40,Furina,5,63237,73953,85.5,91.5,-,s1
v5.1(Phase II),40,Shikanoin Heizou,4,177,73911,0.2,91.5,-,f
v5.1(Phase II),40,Jean,5,3036,73689,4.1,91.2,-,f
v5.1(Phase II),40,Mona,5,1677,73623,2.3,91.1,-,f
v5.1(Phase II),40,Keqing,5,2778,72765,3.8,90.1,-,f
v5.1(Phase II),40,Diluc,5,354,71094,0.5,88.0,-,f
v5.1(Phase II),40,Qiqi,5,222,70776,0.3,87.6,-,f
v5.1(Phase II),40,Charlotte,4,3723,70305,5.3,87.0,-,b
v5.1(Phase II),40,Chevreuse,4,6975,70071,10.0,86.7,-,b
v5.1(Phase II),40,Kaveh,4,240,68784,0.3,85.1,-,f
v5.1(Phase II),40,Mika,4,468,67740,0.7,83.8,-,f
v5.1(Phase II),40,Dehya,5,3357,65928,5.1,81.6,-,b
v5.1(Phase II),40,Raiden Shogun,5,19176,61950,31.0,76.7,-,a
v5.1(Phase II),40,Sethos,4,195,61125,0.3,75.6,-,f
v5.1(Phase II),40,Yelan,5,36276,60540,59.9,74.9,-,s
v5.1(Phase II),40,Zhongli,5,40713,57543,70.8,71.2,-,s1
v5.1(Phase II),40,Neuvillette,5,40545,54495,74.4,67.4,-,s1
v5.1(Phase II),40,Xilonen,5,45429,54402,83.5,67.3,-,s1
v5.1(Phase II),40,Ayaka,5,2829,39141,7.2,48.4,-,b
v5.1(Phase II),40,Hu Tao,5,8679,37470,23.2,46.4,-,a
v5.1(Phase II),40,Yae Miko,5,10836,33831,32.0,41.9,-,a
v5.1(Phase II),40,Sangonomiya Kokomi,5,3567,33210,10.7,41.1,-,b
v5.1(Phase II),40,Arlecchino,5,17691,32676,54.1,40.4,-,s
v5.1(Phase II),40,Alhaitham,5,9315,30738,30.3,38.0,-,a
v5.1(Phase II),40,Navia,5,6561,30561,21.5,37.8,-,a
v5.1(Phase II),40,Wanderer,5,3876,30333,12.8,37.5,-,b
v5.1(Phase II),40,Xianyun,5,5196,29223,17.8,36.2,-,b
v5.1(Phase II),40,Venti,5,816,28299,2.9,35.0,-,f
v5.1(Phase II),40,Ganyu,5,1662,25599,6.5,31.7,-,b
v5.1(Phase II),40,Nilou,5,1338,25311,5.3,31.3,-,b
v5.1(Phase II),40,Xiao,5,3990,24966,16.0,30.9,-,b
v5.1(Phase II),40,Yoimiya,5,2154,24423,8.8,30.2,-,b
v5.1(Phase II),40,Tartaglia,5,3303,22545,14.7,27.9,-,b
v5.1(Phase II),40,Baizhu,5,7149,21822,32.8,27.0,-,a
v5.1(Phase II),40,Kinich,5,5967,20883,28.6,25.8,-,a
v5.1(Phase II),40,Aloy,5,48,20397,0.2,25.2,-,f
v5.1(Phase II),40,Kamisato Ayato,5,1116,20238,5.5,25.0,-,b
v5.1(Phase II),40,Mualani,5,3084,19926,15.5,24.7,-,b
v5.1(Phase II),40,Clorinde,5,3843,19071,20.2,23.6,-,a
v5.1(Phase II),40,Shenhe,5,1602,16815,9.5,20.8,-,b
v5.1(Phase II),40,Klee,5,477,15831,3.0,19.6,-,f
v5.1(Phase II),40,Cyno,5,792,14292,5.5,17.7,-,b
v5.1(Phase II),40,Eula,5,450,12894,3.5,16.0,-,f
v5.1(Phase II),40,Emilie,5,3105,11601,26.8,14.4,-,a
v5.1(Phase II),40,Lyney,5,2283,11355,20.1,14.1,-,a
v5.1(Phase II),40,Arataki Itto,5,573,10473,5.5,13.0,-,b
v5.1(Phase II),40,Wriothesley,5,2577,10155,25.4,12.6,-,a
v5.1(Phase II),40,Albedo,5,387,9744,4.0,12.1,-,f
v5.1(Phase II),40,Sigewinne,5,1641,9087,18.1,11.2,-,b
v5.1(Phase II),40,Chiori,5,2715,8688,31.3,10.8,-,a
v5.2(Phase I),41,Lisa,4,102,90414,0.1,100.0,-,f
v5.2(Phase I),41,Kaeya,4,159,90414,0.2,100.0,-,f
v5.2(Phase I),41,Ambor,4,516,90414,0.6,100.0,-,f
v5.2(Phase I),41,Collei,4,873,90414,1.0,100.0,-,f
v5.2(Phase I),41,Barbara,4,1479,90414,1.6,100.0,-,f
v5.2(Phase I),41,Noelle,4,1890,90414,2.1,100.0,-,f
v5.2(Phase I),41,Xiangling,4,14190,90414,15.7,100.0,-,b
v5.2(Phase I),41,Kachina,4,1569,89754,1.7,99.9,-,f
v5.2(Phase I),41,Candace,4,174,89922,0.2,99.9,-,f
v5.2(Phase I),41,Bennett,4,43539,90231,48.3,99.9,-,s
v5.2(Phase I),41,Lynette,4,204,90339,0.2,99.9,-,f
v5.2(Phase I),41,Fischl,4,13029,89637,14.5,99.9,-,b
v5.2(Phase I),41,Xingqiu,4,38637,90348,42.8,99.9,-,s
v5.2(Phase I),41,Gorou,4,1524,89397,1.7,98.9,-,f
v5.2(Phase I),41,Rosaria,4,162,89373,0.2,98.8,-,f
v5.2(Phase I),41,Kirara,4,804,89130,0.9,98.6,-,f
v5.2(Phase I),41,Dori,4,174,89007,0.2,98.4,-,f
v5.2(Phase I),41,Kuki Shinobu,4,31560,88845,35.5,98.3,-,s
v5.2(Phase I),41,Yanfei,4,474,88884,0.5,98.3,-,f
v5.2(Phase I),41,Sucrose,4,666,88587,0.8,98.0,-,f
v5.2(Phase I),41,Beidou,4,462,88494,0.5,97.9,-,f
v5.2(Phase I),41,Thoma,4,5625,88521,6.4,97.9,-,b
v5.2(Phase I),41,Yaoyao,4,930,88452,1.1,97.8,-,f
v5.2(Phase I),41,Faruzan,4,5016,88302,5.7,97.7,-,b
v5.2(Phase I),41,Kujou Sara,4,1905,88245,2.2,97.6,-,f
v5.2(Phase I),41,Ningguang,4,3864,88275,4.4,97.6,-,f
v5.2(Phase I),41,Freminet,4,24,88179,0.1,97.5,-,f
v5.2(Phase I),41,Shikanoin Heizou,4,216,87888,0.2,97.2,-,f
v5.2(Phase I),41,Gaming,4,171,87702,0.2,97.0,-,f
v5.2(Phase I),41,Xinyan,4,69,87429,0.1,96.7,-,f
v5.2(Phase I),41,Layla,4,5787,86928,6.7,96.1,-,b
v5.2(Phase I),41,Diona,4,2676,86595,3.1,95.8,-,f
v5.2(Phase I),41,Razor,4,21,86541,0.1,95.7,-,f
v5.2(Phase I),41,Kaedehara Kazuha,5,57084,85905,66.5,95.0,-,s
v5.2(Phase I),41,Tighnari,5,6159,85401,7.2,94.5,-,b
v5.2(Phase I),41,Chongyun,4,42,84951,0.1,94.0,-,f
v5.2(Phase I),41,Furina,5,82551,84468,97.7,93.4,-,s1
v5.2(Phase I),41,Yun Jin,4,1146,84237,1.4,93.2,-,f
v5.2(Phase I),41,Jean,5,3420,83976,4.1,92.9,-,f
v5.2(Phase I),41,Nahida,5,43191,83883,51.5,92.8,-,s
v5.2(Phase I),41,Mona,5,3282,83928,3.9,92.8,-,f
v5.2(Phase I),41,Sayu,4,75,83739,0.1,92.6,-,f
v5.2(Phase I),41,Keqing,5,2211,83640,2.6,92.5,-,f
v5.2(Phase I),41,Diluc,5,210,81894,0.3,90.6,-,f
v5.2(Phase I),41,Qiqi,5,183,81726,0.2,90.4,-,f
v5.2(Phase I),41,Charlotte,4,2190,80817,2.7,89.4,-,f
v5.2(Phase I),41,Chevreuse,4,3240,78579,4.1,86.9,-,f
v5.2(Phase I),41,Zhongli,5,51903,77781,66.7,86.0,-,s
v5.2(Phase I),41,Kaveh,4,165,77655,0.2,85.9,-,f
v5.2(Phase I),41,Mika,4,195,77094,0.3,85.3,-,f
v5.2(Phase I),41,Dehya,5,3846,76455,5.0,84.6,-,b
v5.2(Phase I),41,Raiden Shogun,5,11685,72564,16.1,80.3,-,b
v5.2(Phase I),41,Yelan,5,46437,71136,65.3,78.7,-,s
v5.2(Phase I),41,Neuvillette,5,60171,69447,86.6,76.8,-,s1
v5.2(Phase I),41,Sethos,4,33,69180,0.1,76.5,-,f
v5.2(Phase I),41,Xilonen,5,59451,65289,91.1,72.2,-,s1
v5.2(Phase I),41,Ororon,4,19878,60372,32.9,66.8,-,a
v5.2(Phase I),41,Ayaka,5,1920,46902,4.1,51.9,-,f
v5.2(Phase I),41,Hu Tao,5,6741,43944,15.3,48.6,-,b
v5.2(Phase I),41,Sangonomiya Kokomi,5,4449,40599,11.0,44.9,-,b
v5.2(Phase I),41,Yae Miko,5,5997,40347,14.9,44.6,-,b
v5.2(Phase I),41,Arlecchino,5,12216,37428,32.6,41.4,-,a
v5.2(Phase I),41,Xianyun,5,3090,35364,8.7,39.1,-,b
v5.2(Phase I),41,Navia,5,8529,34968,24.4,38.7,-,a
v5.2(Phase I),41,Venti,5,699,34989,2.0,38.7,-,f
v5.2(Phase I),41,Alhaitham,5,5835,34881,16.7,38.6,-,b
v5.2(Phase I),41,Wanderer,5,3324,34086,9.8,37.7,-,b
v5.2(Phase I),41,Ganyu,5,1089,33363,3.3,36.9,-,f
v5.2(Phase I),41,Chasca,5,18387,31392,58.6,34.7,-,s
v5.2(Phase I),41,Nilou,5,1158,30801,3.8,34.1,-,f
v5.2(Phase I),41,Yoimiya,5,1971,29778,6.6,32.9,-,b
v5.2(Phase I),41,Xiao,5,1995,28305,7.0,31.3,-,b
v5.2(Phase I),41,Aloy,5,66,27189,0.2,30.1,-,f
v5.2(Phase I),41,Tartaglia,5,2820,26850,10.5,29.7,-,b
v5.2(Phase I),41,Baizhu,5,5127,26292,19.5,29.1,-,b
v5.2(Phase I),41,Kamisato Ayato,5,1488,23922,6.2,26.5,-,b
v5.2(Phase I),41,Clorinde,5,4836,23292,20.8,25.8,-,a
v5.2(Phase I),41,Kinich,5,10026,22560,44.4,25.0,-,s
v5.2(Phase I),41,Mualani,5,2739,22368,12.2,24.7,-,b
v5.2(Phase I),41,Shenhe,5,3087,21864,14.1,24.2,-,b
v5.2(Phase I),41,Klee,5,465,19125,2.4,21.2,-,f
v5.2(Phase I),41,Eula,5,297,16542,1.8,18.3,-,f
v5.2(Phase I),41,Cyno,5,429,16422,2.6,18.2,-,f
v5.2(Phase I),41,Lyney,5,1329,13986,9.5,15.5,-,b
v5.2(Phase I),41,Emilie,5,4809,14043,34.2,15.5,-,a
v5.2(Phase I),41,Arataki Itto,5,705,13143,5.4,14.5,-,b
v5.2(Phase I),41,Albedo,5,483,12546,3.8,13.9,-,f
v5.2(Phase I),41,Wriothesley,5,1773,10806,16.4,12.0,-,b
v5.2(Phase I),41,Chiori,5,3321,10254,32.4,11.3,-,a
v5.2(Phase I),41,Sigewinne,5,1896,10173,18.6,11.3,-,b
v5.3(Phase I),42,Lisa,4,57,113505,0.1,100.0,-,f
v5.3(Phase I),42,Kaeya,4,1620,113505,1.4,100.0,-,f
v5.3(Phase I),42,Ambor,4,150,113505,0.1,100.0,-,f
v5.3(Phase I),42,Collei,4,150,113505,0.1,100.0,-,f
v5.3(Phase I),42,Lynette,4,150,113505,0.1,100.0,-,f
v5.3(Phase I),42,Barbara,4,690,113505,0.6,100.0,-,f
v5.3(Phase I),42,Noelle,4,243,113505,0.2,100.0,-,f
v5.3(Phase I),42,Xiangling,4,35376,113505,31.2,100.0,-,a
v5.3(Phase I),42,Kachina,4,1173,113247,1.0,99.9,-,f
v5.3(Phase I),42,Candace,4,33,112992,0.1,99.9,-,f
v5.3(Phase I),42,Bennett,4,96078,113352,84.8,99.9,-,s1
v5.3(Phase I),42,Fischl,4,11661,112434,10.4,99.9,-,b
v5.3(Phase I),42,Xingqiu,4,33330,113262,29.4,99.9,-,a
v5.3(Phase I),42,Diona,4,10737,112404,9.6,99.0,-,b
v5.3(Phase I),42,Rosaria,4,2856,111954,2.6,98.6,-,f
v5.3(Phase I),42,Gorou,4,516,111729,0.5,98.4,-,f
v5.3(Phase I),42,Yanfei,4,1407,111531,1.3,98.3,-,f
v5.3(Phase I),42,Kuki Shinobu,4,23391,111435,21.0,98.2,-,a
v5.3(Phase I),42,Kirara,4,414,111456,0.4,98.2,-,f
v5.3(Phase I),42,Dori,4,141,111360,0.1,98.1,-,f
v5.3(Phase I),42,Yaoyao,4,990,111111,0.9,97.9,-,f
v5.3(Phase I),42,Sucrose,4,1335,111141,1.2,97.9,-,f
v5.3(Phase I),42,Kujou Sara,4,1752,110844,1.6,97.7,-,f
v5.3(Phase I),42,Thoma,4,6531,110904,5.9,97.7,-,b
v5.3(Phase I),42,Beidou,4,1134,110790,1.0,97.6,-,f
v5.3(Phase I),42,Faruzan,4,2598,110631,2.3,97.5,-,f
v5.3(Phase I),42,Shikanoin Heizou,4,99,110640,0.1,97.5,-,f
v5.3(Phase I),42,Ningguang,4,96,110550,0.1,97.4,-,f
v5.3(Phase I),42,Freminet,4,141,110250,0.1,97.1,-,f
v5.3(Phase I),42,Gaming,4,546,109668,0.5,96.6,-,f
v5.3(Phase I),42,Xinyan,4,45,109584,0.1,96.5,-,f
v5.3(Phase I),42,Razor,4,15,108708,0.1,95.8,-,f
v5.3(Phase I),42,Layla,4,10125,108675,9.3,95.7,-,b
v5.3(Phase I),42,Tighnari,5,1344,107427,1.3,94.6,-,f
v5.3(Phase I),42,Kaedehara Kazuha,5,57309,107301,53.4,94.5,-,s
v5.3(Phase I),42,Chongyun,4,501,106656,0.5,94.0,-,f
v5.3(Phase I),42,Jean,5,2208,106341,2.1,93.7,-,f
v5.3(Phase I),42,Mona,5,2757,106173,2.6,93.5,-,f
